"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-05","1.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","6.2","H,,S","13.3",",,W","1.7",",,W","  260",",,W","  250",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-06","2.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","8.4","H,,S","15.6",",,W","2.8",",,W","  240",",,W","  220",",,W","4.0",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-07","5.3",",,W",,,,,"5.8",",,W,2400","0.0",",,W","0.0",",,W","8.7","H,,S","8.9",",,W","5.6",",,W","  220",",,W","  180",",,W","9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-08","4.3",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","7.4","H,,S","12.2",",,W","4.4",",,W","  240",",,W","  230",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-09","5.2",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","6.8","H,,S","10.0",",,W","2.2",",,W","  210",",,W","  190",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-10","4.9",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","7.1","H,,S","11.7",",,W","4.4",",,W","  220",",,W","  220",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-11","3.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","6.7","H,,S","12.2",",,W","1.1",",,W","  340",",,W","  340",",,W","9.4",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-12","5.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","8.0","H,,S","15.0",",,W","2.2",",,W","  340",",,W","  350",",,W","11.2",",,W","14.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-13","6.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.0","H,,S","17.8",",,W","4.4",",,W","  340",",,W","  360",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-14","4.7",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","12.4","H,,S","19.4",",,W","3.9",",,W","   30",",,W","   20",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-15","3.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.0","H,,S","23.9",",,W","6.1",",,W","  350",",,W","  340",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-16","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.9","H,,S","26.1",",,W","8.3",",,W","  360",",,W","  360",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-17","2.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.9","H,,S","26.7",",,W","8.9",",,W","  310",",,W","  300",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-18","2.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.3","H,,S","26.1",",,W","10.0",",,W","  270",",,W","  250",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-19","2.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.0","H,,S","22.2",",,W","8.9",",,W","   80",",,W","   50",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-20","3.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.3","H,,S","22.2",",,W","8.9",",,W","  360",",,W","  350",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-21","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.4","H,,S","22.8",",,W","8.9",",,W","   20",",,W","  290",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-22","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.3","H,,S","16.7",",,W","8.3",",,W","  240",",,W","  240",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-23","4.0",",,W",,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","11.4","H,,S","16.1",",,W","7.2",",,W","  210",",,W","  210",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-24","3.6",",,W",,,,,"13.0",",,W,2400","0.0",",,W","0.0",",,W","9.8","H,,S","10.0",",,W","8.3",",,W","  210",",,W","  210",",,W","6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-25","4.0",",,W",,,,,"2.5",",,W,2400","0.0",",,W","0.0",",,W","10.0","H,,S","15.6",",,W","8.3",",,W","  270",",,W","  250",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-26","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.2","H,,S","16.1",",,W","7.2",",,W","  260",",,W","  250",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-27","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.5","H,,S","16.1",",,W","7.2",",,W","  210",",,W","  210",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-28","2.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","12.7","H,,S","17.8",",,W","8.3",",,W","  360",",,W","  360",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-29","3.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.9","H,,S","23.3",",,W","9.4",",,W","  220",",,W","  250",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-04-30","4.8",",,W",,,,,"2.8",",,W,2400","0.0",",,W","0.0",",,W","14.3","H,,S","18.3",",,W","10.0",",,W","  210",",,W","  210",",,W","8.9",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-01","2.8",",,W",,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","12.4","H,,S","16.1",",,W","8.3",",,W","  200",",,W","  230",",,W","5.4",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-02","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.7","H,,S","16.7",",,W","8.9",",,W","  250",",,W","  250",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-03","3.0",",,W",,,,,"6.4",",,W,2400","0.0",",,W","0.0",",,W","11.6","H,,S","13.9",",,W","7.8",",,W","  140",",,W","  190",",,W","5.4",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-04","3.3",",,W",,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","12.2","H,,S","17.2",",,W","10.0",",,W","   30",",,W","   30",",,W","6.7",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-05","3.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.1","H,,S","21.7",",,W","7.2",",,W","   20",",,W","   30",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-06","5.2",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","15.2","H,,S","20.0",",,W","8.9",",,W","  240",",,W","  230",",,W","9.8",",,W","13.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-07","3.8",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","9.9","H,,S","15.0",",,W","7.8",",,W","  220",",,W","  220",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-08","3.8",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","10.2","H,,S","15.0",",,W","6.7",",,W","  190",",,W","  200",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-09","2.5",",,W",,,,,"2.5",",,W,2400","0.0",",,W","0.0",",,W","11.7","H,,S","17.8",",,W","8.9",",,W","  310",",,W","  300",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-10","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.1","H,,S","19.4",",,W","6.7",",,W","   30",",,W","  350",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-11","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.1","H,,S","21.1",",,W","7.8",",,W","   10",",,W","   10",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-12","3.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.4","H,,S","21.7",",,W","12.8",",,W","  350",",,W","  340",",,W","8.1",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-13","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.4","H,,S","22.8",",,W","8.9",",,W","  350",",,W","  350",",,W","8.9",",,W","10.3",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-14","3.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.8","H,,S","23.9",",,W","10.0",",,W","   30",",,W","  330",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-15","3.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.1","H,,S","23.9",",,W","9.4",",,W","  360",",,W","  350",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-16","2.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.1","H,,S","25.0",",,W","10.0",",,W","  210",",,W","  200",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-17","4.9",",,W",,,,,"1.8",",,W,2400","0.0",",,W","0.0",",,W","14.5","H,,S","16.7",",,W","9.4",",,W","  220",",,W","  210",",,W","10.3",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-18","6.1",",,W",,,,,"1.8",",,W,2400","0.0",",,W","0.0",",,W","10.9","H,,S","16.1",",,W","7.2",",,W","  220",",,W","  210",",,W","11.2",",,W","16.5",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-19","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","10.1","H,,S","14.4",",,W","7.2",",,W","  310",",,W","  270",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-20","2.8",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","9.7","H,,S","16.1",",,W","6.7",",,W","  240",",,W","  250",",,W","5.8",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-21","2.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.1","H,,S","16.7",",,W","7.2",",,W","  230",",,W","  260",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-22","2.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.2","H,,S","16.7",",,W","8.3",",,W","  200",",,W","  190",",,W","5.8",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-23","4.8",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","13.3","H,,S","17.8",",,W","10.6",",,W","  210",",,W","  220",",,W","9.4",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-24","4.1",",,W",,,,,"3.3",",,W,2400","0.0",",,W","0.0",",,W","11.8","H,,S","15.6",",,W","9.4",",,W","  200",",,W","  170",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-25","4.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.2","H,,S","17.2",",,W","10.6",",,W","  240",",,W","  220",",,W","7.2",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-26","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.1","H,,S","17.2",",,W","10.0",",,W","  230",",,W","  250",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-27","6.0",",,W",,,,,"10.9",",,W,2400","0.0",",,W","0.0",",,W","13.1","H,,S","15.6",",,W","9.4",",,W","  240",",,W","  210",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-28","4.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.4","H,,S","17.8",",,W","9.4",",,W","  210",",,W","  190",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-29","4.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.7","H,,S","22.2",",,W","8.3",",,W","   30",",,W","   20",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-30","3.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.7","H,,S","22.8",",,W","11.1",",,W","  340",",,W","  340",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-05-31","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.1","H,,S","26.7",",,W","12.2",",,W","  340",",,W","  340",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-01","3.7",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.8","H,,S","30.0",",,W","14.4",",,W","  360",",,W","  350",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-02","2.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.9","H,,S","29.4",",,W","14.4",",,W","   20",",,W","  270",",,W","7.2",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-03","2.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.3","H,,S","23.9",",,W","13.3",",,W","  220",",,W","  200",",,W","5.8",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-04","3.7",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.1","H,,S","20.0",",,W","10.6",",,W","  220",",,W","  230",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-05","6.8",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","15.5","H,,S","18.9",",,W","10.0",",,W","  240",",,W","  250",",,W","11.2",",,W","15.7",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-06","4.6",",,W",,,,,"8.9",",,W,2400","0.0",",,W","0.0",",,W","11.1","H,,S","12.8",",,W","6.7",",,W","  230",",,W","  230",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-07","3.4",",,W",,,,,"2.8",",,W,2400","0.0",",,W","0.0",",,W","10.3","H,,S","17.2",",,W","6.7",",,W","  220",",,W","  220",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-08","3.0",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","13.6","H,,S","20.6",",,W","9.4",",,W","  220",",,W","  230",",,W","9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-09","3.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.2","H,,S","20.0",",,W","7.8",",,W","  320",",,W","  330",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-10","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.8","H,,S","18.3",",,W","8.9",",,W","  220",",,W","  310",",,W","7.2",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-11","2.0",",,W",,,,,"11.7",",,W,2400","0.0",",,W","0.0",",,W","14.1","H,,S","15.0",",,W","11.1",",,W","  280",",,W","  270",",,W","5.8",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-12","2.6",",,W",,,,,"3.3",",,W,2400","0.0",",,W","0.0",",,W","15.0","H,,S","22.8",",,W","10.0",",,W","  320",",,W","  300",",,W","5.8",",,W","7.2",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-13","2.9",",,W",,,,,"20.6",",,W,2400","0.0",",,W","0.0",",,W","16.8","H,,S","17.8",",,W","13.9",",,W","  240",",,W","  240",",,W","7.2",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-14","2.5",",,W",,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","15.2","H,,S","18.3",",,W","12.8",",,W","  140",",,W","  140",",,W","5.4",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-15","4.1",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","15.6","H,,S","20.6",",,W","11.7",",,W","  200",",,W","  270",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-16","3.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.7","H,,S","22.2",",,W","11.1",",,W","  350",",,W","  300",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-17","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.1","H,,S","26.1",",,W","11.7",",,W","   30",",,W","   30",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-18","4.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.5","H,,S","23.3",",,W","13.3",",,W","   30",",,W","   30",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2021-06-19","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.1","H,,S","24.4",",,W","12.2",",,W","   30",",,W","   20",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
